node_id,attr,value
6082,label,"Black Leopard, Red Wolf"
6083,label,"Moon Witch, Spider King"
6084,label,Bob Lee Swagger
6085,label,Judith Vigna
6086,label,Black Lizard (publisher)
6087,label,Hiroyuki Kitakubo
6088,label,Black Mass (film)
6089,label,Black Mirror (novel)
6090,label,Sixty Lights
6091,label,David Caspe
6092,label,Cathryn Harrison
6093,label,Point of Origin (novel)
6094,label,The Last Precinct (novel)
6095,label,Sermon
6096,label,Peruvians
6098,label,Black Rose (2014 film)
6099,label,Rosemary Sutcliff
6100,label,Isamu Noguchi
6101,label,Steven Okazaki
6102,label,Black Tide (novel)
6103,label,Osamu Akimoto
6104,label,Black Venus (short story collection)
6105,label,Black Watch (play)
6106,label,John Willard (playwright)
6107,label,Black Work
6108,label,Black and British: A Forgotten History
6109,label,Black and White and Blue
6110,label,Dave Thompson (author)
6111,label,Blackadder: Back & Forth
6112,label,David Harrower
6113,label,Seanan McGuire
6114,label,Deadline (Grant novel)
6115,label,Blackpool (TV series)
6116,label,The High King's Tomb
6117,label,Blackwater (novel)
6118,label,Joan Tate
6119,label,The Diggers Rest Hotel
6120,label,Servite High School
6121,label,Blair Braverman
6122,label,Stephanie Savage
6123,label,Michel de Montaigne
6124,label,Blake: Prophet Against Empire
6125,label,Blakewill & Harris
6126,label,Gavin Lyall
6127,label,Judas Country
6128,label,Heartless (Carriger novel)
6129,label,Blanche Dugdale
6130,label,Blanche Fury (novel)
6131,label,Blanche Hunt
6132,label,Blanche Margaret Milligan
6134,label,Guy Andrews
6135,label,Dominic Barker
6136,label,Blart II: The Boy Who Was Wanted Dead or Alive – or Both
6137,label,Blart III: The Boy Who Set Sail on a Questionable Quest
6138,label,Blasted
6139,label,BlazeVOX Books
6140,label,Shonen Jump (magazine)
6141,label,Susy Kane
6142,label,She Is the Darkness
6143,label,Blenheim Palace
6144,label,Bless 'Em All
6145,label,Fred Godfrey
6146,label,Bless This House (American TV series)
6147,label,Emmi (Australian singer)
6148,label,Blind Alley
6149,label,John Fielding
6150,label,Nell Williams
6151,label,Michael Stewart (writer)
6152,label,Illywhacker
6153,label,Robert Westall
6154,label,Girls on Film (novel)
6155,label,"Blood, Sweat & Tea"
6156,label,Tom Reynolds (EMT)
6157,label,Blood (Birch novel)
6158,label,Willy Russell
6159,label,Steven Erikson
6160,label,"Darkness, Tell Us"
6161,label,Blood Money (TV series)
6162,label,"Blood Red, Sister Rose"
6163,label,Moses the Lawgiver (novel)
6164,label,Moira Young
6165,label,Death Masks
6166,label,Samm-Art Williams
6167,label,Sophie McKenzie
6168,label,Sweet Sixteen (Buffy novel)
6169,label,Blood and Gifts
6170,label,Helen Castor
6171,label,Blood at the Root
6172,label,Trumps of Doom
6173,label,Sign of Chaos
6174,label,Blood of Dreams
6175,label,Blood of Empire
6176,label,Blood of the Gods
6177,label,Bloodchild and Other Stories
6178,label,Sins of the Father (Buffy novel)
6179,label,Vincent Lam
6180,label,Kevin VanHook
6181,label,Island of the Sequined Love Nun
6182,label,Bloody Nasty People
6183,label,Daniel Trilling
6184,label,Bloomsbury Square
6185,label,Blossom Time (1934 film)
6186,label,Blott on the Landscape (TV series)
6187,label,Wild Meat and the Bully Burgers
6188,label,Joe Penhall
6189,label,Blue Bloods (novel series)
6190,label,Eden Phillpotts
6191,label,Burford
6192,label,Victoria Drummond
6193,label,Blue Highways
6194,label,Blue Murder (Beatrix Christian play)
6195,label,"Orange City, Florida"
6196,label,Blues Ain't No Mockin Bird
6197,label,Blues and Royals
6198,label,Blues for Mister Charlie
6199,label,Bluestone 42
6200,label,Blunt Talk
6201,label,Bo Huston
6202,label,Boaz Keysar
6203,label,Clevedon
6204,label,"Cheektowaga (town), New York"
6205,label,Bob Bledsaw
6206,label,Yin Yang Yo!
6207,label,"Bob Brown (writer, poet, publisher)"
6208,label,The Many Loves of Dobie Gillis
6209,label,"Robert Chambers (publisher, born 1802)"
6210,label,Bob Glover
6211,label,Les Brown (bandleader)
6212,label,Lloyd Jones (New Zealand author)
6213,label,Scrubs (TV series)
6214,label,Bob Kennard
6215,label,Bob LeVitus
6216,label,The Littlest Hobo
6217,label,Bob Lock
6218,label,Bob Lodge
6219,label,"Dumont, New Jersey"
6220,label,Bob Shaw
6221,label,Bob Shepherd
6222,label,Bob Sipchen
6223,label,Bob Torres
6224,label,"Whitewater, Wisconsin"
6225,label,Walbottle
6226,label,Samuel Bernstein
6227,label,"Lake Oswego, Oregon"
6228,label,Bobby Pearce (designer)
6229,label,Merritt College
6230,label,"Burnham, Buckinghamshire"
6231,label,Bod (TV series)
6232,label,Joanne Cole
6233,label,Michael Cole (writer)
6234,label,Bodies (upcoming TV series)
6235,label,Paul Tomalin
6236,label,Body Language (play)
6237,label,William Monahan
6238,label,Bodyguards (TV series)
6239,label,Jeffrey Caine
6240,label,Boeing-Boeing (play)
6241,label,Tupper Lake (New York)
6242,label,"Cobb, California"
6243,label,Cebuano people
6244,label,Bohubrihi
6245,label,Tomoko Yoshida
6246,label,Bold as Love (novel)
6247,label,Bolu Babalola
6248,label,Bombalurina (cat)
6249,label,T. S. Eliot
6250,label,Japanese occupation of Singapore
6251,label,Bon-Bon (short story)
6252,label,Bon Gaultier
6253,label,East Dulwich
6254,label,Bonawe
6255,label,Bone Silence
6256,label,Shadow Captain (novel)
6257,label,Flash and Bones
6258,label,Bones of the Hills
6259,label,Conn Iggulden
6260,label,Lords of the Bow
6261,label,Empire of Silver (novel)
6262,label,Cherie Priest
6263,label,Bonfires and Broomsticks
6264,label,"San Pablo, California"
6265,label,Bonjour la Classe
6266,label,Bonnie Bowman
6267,label,Bonnie Chau
6268,label,Bonnie Jo Stufflebeam
6269,label,Bonnie Mark
6270,label,Bonnie Nadzam
6271,label,Bonnie Prince Charlie (1948 film)
6272,label,Bonnie Shimko
6273,label,London College of Communication
6274,label,I Am Weasel
6275,label,Boogiepop Returns: VS Imaginator Part 1
6276,label,Boogiepop Returns: VS Imaginator Part 2
6277,label,Enid Blyton
6278,label,Book of Haikus
6279,label,Book of Sketches
6280,label,Book of the Dead (Cornwell novel)
6281,label,Predator (Cornwell novel)
6282,label,Scarpetta (novel)
6283,label,E. Hoffmann Price
6284,label,Booklist
6285,label,Boom Town (2013 TV series)
6286,label,Robert Mailer Anderson
6287,label,Brian Blume
6288,label,Bootham School
6289,label,Federation of Rhodesia and Nyasaland
6290,label,Bored to Death
6291,label,Fairfax High School (Los Angeles)
6292,label,Boris Fishman
6293,label,Gurzuf
6294,label,Froth on the Daydream
6295,label,Heartsnatcher
6296,label,Borislav Pekić
6297,label,Borkmann's Point
6298,label,The Return (Nesser novel)
6299,label,Laurie Thompson
6300,label,Han Nolan
6301,label,Born of Man and Woman
6302,label,Born of the Sea
6303,label,Victor Kelleher
6304,label,Born to Rock (novel)
6305,label,Borough Green
6306,label,George Bronson Howard
6307,label,Borstal Boy
6308,label,Borstal Boy (play)
6309,label,Boss of the Pool
6310,label,Jennifer L. Holm
6311,label,Boston Marriage (play)
6312,label,Richard Burgin (writer)
6313,label,Sompting
6314,label,Bow Group
6315,label,"Rhydypennau, Ceredigion"
6316,label,Bow Street Runners
6318,label,"Romford, London"
6319,label,Bowie: A Biography
6320,label,"Jagger: Rebel, Rock Star, Rambler, Rogue"
6321,label,"Elbert County, Georgia"
6322,label,Geoffrey Trease
6323,label,Box Hill School
6324,label,Boxmoor
6325,label,Daren King
6326,label,James Hanley (novelist)
6327,label,Jonathan Trigell
6328,label,Matthew Rettenmund
6329,label,Rebecca Gilman
6330,label,Matt Whyman
6331,label,Boy Slaves
6332,label,Boycie
6333,label,John Sullivan (writer)
6334,label,Only Fools and Horses
6335,label,The Green Green Grass
6336,label,P. L. Travers
6337,label,"Trinity College, Cambridge University"
6338,label,Boydell & Brewer
6339,label,Richard Barber
6340,label,Youth: Scenes from Provincial Life II
6341,label,"Boyle County, Kentucky"
6342,label,Boyle Somerville
6343,label,John Gardner (British writer)
6344,label,Wesley Burrowes
6345,label,"Bradenham, Norfolk"
6346,label,Twelve Kings in Sharakhai
6347,label,Bradley Sands
6348,label,Nailsworth
6349,label,Brain Dead (1990 film)
6350,label,Florence Balcombe
6351,label,Bramhall
6352,label,Abney Park Cemetery
6353,label,Brandon Fleming
6355,label,Brandon French
6357,label,Rose Tremain
6358,label,Braunton
6359,label,Bransford Vawter
6360,label,Brass Man
6361,label,Neal Asher
6362,label,The Line of Polity
6363,label,Polity Agent
6364,label,N.A. Bronsten
6365,label,Brat Farrar
6366,label,Mornings on Horseback
6367,label,Bravest Warriors
6368,label,Brazen Tongue
6369,label,Printer's Error
6370,label,Hangman's Curfew
6371,label,Esotericism
6372,label,Shingon Buddhism
6373,label,Bread (TV series)
6374,label,Carla Lane
6375,label,Bread and Honey
6376,label,Bread upon the Waters
6377,label,"Whitehall Township, Lehigh County, Pennsylvania"
6378,label,Break in the Sun
6379,label,Breaker Morant (play)
6380,label,Breakfast on Pluto
6381,label,Breakfast with Buddha
6382,label,Breaking Clean
6383,label,Judy Blunt
6384,label,Breaking Up (1997 film)
6385,label,Breaking and Entering (Williams novel)
6386,label,John Pilger
6387,label,Breakout (1997 film)
6388,label,Breath (novel)
6389,label,Breathe: A Ghost Story
6390,label,Cliff McNish
6391,label,S. G. Browne
6392,label,Brenda Jackson
6393,label,Bronwen Maddox
6394,label,John Maddox
6395,label,St Louise's Comprehensive College
6396,label,Brenda Novak
6397,label,George Oppen
6398,label,Brenda Withers
6400,label,Brendan Gall
6401,label,Brent Frankenhoff
6402,label,Brent Jordan
6403,label,Brent Ridge
6404,label,"Brentwood School, Essex"
6405,label,Bret Anthony Johnston
6406,label,Robyn Young
6407,label,Brett Battles
6408,label,"Ridgecrest, California"
6409,label,Soham
6410,label,Palmers Green
6411,label,Brian Bouldrey
6412,label,Shanghai Dancing
6413,label,Brian Catling
6414,label,Brian Christian
6415,label,Brian Clark (writer)
6416,label,Brian Cooke
6417,label,"Father, Dear Father"
6418,label,Full House (British TV series)
6419,label,George and Mildred
6420,label,Keep It in the Family (1980 TV series)
6421,label,Let There Be Love (TV series)
6422,label,Man About the House
6423,label,Robin's Nest (TV series)
6424,label,Slinger's Day
6425,label,"Tom, Dick and Harriet"
6426,label,Tripper's Day
6427,label,Brian Doyle (American writer)
6428,label,Brian Drader
6429,label,Brian Finch
6430,label,Paul Finch
6431,label,Brian Fogarty
6432,label,Brian Freemantle
6433,label,Brian Friel
6434,label,"Greencastle, County Donegal"
6435,label,"St Mary's University College, Belfast"
6436,label,Vanessa Woods
6438,label,Great Shelford
6439,label,Brian John
6440,label,Brian Keaney
6441,label,Brian Keenan (writer)
6442,label,The Rising (Keene novel)
6443,label,Brian Lee Durfee
6444,label,Brian Leyden
6445,label,J. L. Manning
6446,label,Katy Manning
6447,label,Ventnor
6448,label,Brian N. Ball
6449,label,Brian Pinkney
6450,label,Brian R. James
6451,label,Brian Redhead
6453,label,"Whippany, New Jersey"
6454,label,Brian Schofield
6455,label,The Invention of Hugo Cabret
6456,label,"California State University, Bakersfield"
6457,label,Brian Sibley
6458,label,Brian Taylor (journalist)
6459,label,Brian Tracy
6460,label,Brian Webb (railway historian)
6461,label,Brian Whittingham
6462,label,Drumchapel
6463,label,Brian Óge Ó hUiginn
6464,label,Daja's Book
6465,label,Briar Rose (novel)
6466,label,Bric-a-Brac
6467,label,Madeleine Thien
6468,label,Monica Ali
6469,label,Bride of Vengeance
6470,label,Brides of Dracula
6471,label,Count Dracula
6472,label,Brideshead Revisited (film)
6473,label,Bridge of Scarlet Leaves
6474,label,Bridge of Spies (film)
6475,label,"Tigard, Oregon"
6476,label,Bridgerton
6477,label,Helen Fielding
6478,label,Bridget Jones's Diary
6479,label,Bridget Jones: The Edge of Reason (novel)
6480,label,Bridget Jones
6481,label,Bridget Martyn
6482,label,Bridget Pitt
6483,label,Mervyn Haisman
6484,label,Brigands M.C.
6485,label,The General (Muchamore novel)
6486,label,Shadow Wave
6487,label,Brighton Belle (La Bern novel)
6488,label,Sara Sheridan
6489,label,Brighty of the Grand Canyon
6490,label,Brigid Brophy
6491,label,Brigid Kemmerer
6492,label,Spectre (2015 film)
6494,label,Still Life with Crows
6495,label,Brimstone Angels
6496,label,Daisy Goodwin
6497,label,Brio (magazine)
6498,label,Christopher Paolini
6499,label,Eldest
6500,label,Britannia (TV series)
6501,label,Jill Bennett (British actress)
6502,label,Britannia of Billingsgate
6503,label,George Moresby-White
6504,label,British Asian
6505,label,Sanquhar
6506,label,Ernest Jones
6507,label,British Sign Language
6508,label,Broad Chalke
6509,label,Broadway Rhythm
6510,label,Broken Homes
6511,label,Whispers Under Ground
6512,label,Foxglove Summer
6513,label,Broken Journey
6514,label,Broken Sword: The Shadow of the Templars
6515,label,Jonathan L. Howard
6516,label,Broken Sword II: The Smoking Mirror
6517,label,Penny Dreadful (TV series)
6518,label,Bronisława Wajs
6519,label,"Fordham, Bronx"
6520,label,Brooke Gladstone
6521,label,"Brooklyn, Connecticut"
6523,label,Brookside (TV series)
6524,label,Brooksmith
6525,label,Broome Stages
6526,label,"Paonia, Colorado"
6527,label,Broth of a Boy
6528,label,Clement Virgo
6529,label,Brotherly Love (1999 TV series)
6530,label,Brothers of the Head
6531,label,"Broughton, Lancashire"
6532,label,Brown Girl in the Ring (novel)
6533,label,Bruce Alistair McKelvie
6534,label,Bruce Arnold (author)
6535,label,"Norridge, Illinois"
6536,label,Suzan Woodruff
6537,label,Bruce Belfrage
6538,label,Bryan Powley
6539,label,Cedric Belfrage
6540,label,Julian Rochfort Belfrage
6541,label,Nicolas Belfrage
6542,label,Sally Belfrage
6543,label,Sydney Henning Belfrage
6544,label,Marion Woodman
6545,label,"Darlington, New South Wales"
6546,label,Bruce Forbes
6547,label,Bruce Heard
6548,label,Bruce Larkin
6549,label,Bruce Lincoln
6550,label,Philip Morton Shand
6551,label,Bruce Stewart (scriptwriter)
6552,label,"Hambledon, Surrey"
6553,label,Bruce W. Piasecki
6554,label,The Dark Knight Rises
6555,label,"St Giles, London"
6556,label,Bruno Lasker
6557,label,Susan Vreeland
6558,label,Brutally Normal
6559,label,Bryan Alexander (futurist)
6560,label,Bryan Bergeron
6561,label,Michael Huemer
6562,label,"Dinuba, California"
6563,label,Llanfairfechan
6564,label,Philip Sherrard
6565,label,Brynne Rebele-Henry
6566,label,"Hobe Sound, Florida"
6567,label,Buck Peterson
6568,label,Bucket (TV series)
6569,label,Frog Stone
6570,label,Buddha Da
6571,label,Buddies Thicker Than Water
6572,label,Sam Neuman
6573,label,Sioux
6574,label,Ilocano people
6575,label,Turk Pipkin
6576,label,Ismail Johari
6577,label,Bull (2000 TV series)
6578,label,Gerald du Maurier
6579,label,Bulldog Drummond at Bay (1937 film)
6580,label,Bulldog Jack
6581,label,Bulldog Sees It Through
6582,label,Wilfred Owen
6583,label,"Manchester Township, New Jersey"
6584,label,Frank Marcus
6585,label,Buncrana
6586,label,Elizabeth Bonhôte
6587,label,James Gow (writer)
6588,label,Bunkong Tuon
6589,label,Deborah Howe
6590,label,Bunnytown
6591,label,Khmer people
6592,label,Buoyant Billions
6593,label,Burgo Partridge
6594,label,Burham
6595,label,Burial Rites
6596,label,Lee Goldberg
6597,label,Tod Goldberg
6598,label,"Burleigh, Berkshire"
6599,label,Burn (novella)
6600,label,Burn Notice
6601,label,Burn Rate
6602,label,Burnham-on-Crouch
6603,label,"Red Star, Winter Orbit"
6604,label,Burns Clubs
6605,label,Michael Oakeshott
6606,label,Burton Watson
6607,label,"Burwell, Lincolnshire"
6608,label,Bury Church of England High School
6609,label,Bury Him Darkly
6610,label,Constable Guard Thyself
6611,label,Lonely Magdalen
6612,label,On the Buses
6613,label,Business is business
6614,label,Julian Pettifer
6615,label,Dorothy L. Sayers
6616,label,Busman's Honeymoon (film)
6617,label,"Lenoir City, Tennessee"
6618,label,Bussy D'Ambois
6619,label,George Chapman
6620,label,Bustin' Loose (TV series)
6621,label,But a Short Time to Live
6622,label,Butcher's Broom (novel)
6623,label,Butley (film)
6624,label,Jim Field Smith
6625,label,Butter Honey Pig Bread
6626,label,Butterflies (TV series)
6627,label,Butterflies in the Rain
6628,label,Butterfly Collectors
6629,label,"Buy the Ticket, Take the Ride: Hunter S. Thompson on Film"
